,white,black,white_elo,black_elo,result,nmoves,nstarting_move,pgn_base,temperature,random_engine,has_illegal,illegal_move,folder_name,pgn_base_moves,base_pgn_prompt
118,Stockfish,gpt-4o,1871,?,*,19,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxd5,games_gpt4o/game1fdb79ee-91a7-4ce7-9214-849bdb3c7685,,True
119,Stockfish,gpt-4o,1871,?,1-0,51,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game5c4a87f6-143f-48c9-9600-ca77f0bff582,,True
120,Stockfish,gpt-4o,1871,?,*,43,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxc7,games_gpt4o/game8307a7aa-9732-44f2-9393-624f042f66b7,,True
121,Stockfish,gpt-4o,1871,?,1/2-1/2,175,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamef6f3d36a-3965-4d7e-abc0-9eb6f7977037,,True
122,Stockfish,gpt-4o,1871,?,*,185,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,gxf6+,games_gpt4o/game01a56998-2df0-4af5-8ca1-8e5ccf50ebad,,True
123,Stockfish,gpt-4o,1871,?,1-0,135,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamea61a368a-deb2-4974-9142-78551c277d8d,,True
125,Stockfish,gpt-4o,1871,?,1-0,39,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gameb74abc1b-68c8-4195-86e6-c4e28151f02b,,True
127,Stockfish,gpt-4o,1785,?,*,67,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,f5,games_gpt4o/game17c98670-5106-4a5f-918f-08513e4305fb,,True
128,Stockfish,gpt-4o,1785,?,*,53,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Rxf5,games_gpt4o/game44c25180-163c-494c-a834-3338202e8121,,True
130,Stockfish,gpt-4o,1785,?,1-0,43,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamed6b31cc9-0ca4-4bdf-9c9e-b28ef01cbd2c,,True
131,Stockfish,gpt-4o,1785,?,*,19,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,O-O,games_gpt4o/gamea5d65eed-2a70-4881-8992-f4480d168951,,True
132,Stockfish,gpt-4o,1785,?,1-0,55,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamef5db1b82-be72-42f5-95fb-fb87f982227f,,True
133,Stockfish,gpt-4o,1785,?,1-0,221,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamedfa2dea5-d7a0-43c9-9ed6-7d97f24e0185,,True
134,Stockfish,gpt-4o,1785,?,1/2-1/2,125,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game048a82a8-6d62-4429-a974-74006cdb11c0,,True
136,Stockfish,gpt-4o,1785,?,1/2-1/2,162,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gameb0cbdbef-3364-4aa6-9105-1286386a0da9,,True
137,Stockfish,gpt-4o,1785,?,*,107,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Nxe6,games_gpt4o/gamef35047a7-a00b-441c-97e8-8497f3e0315e,,True
138,Stockfish,gpt-4o,1785,?,*,35,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qc5,games_gpt4o/gamea5ea5b34-96a5-4a86-baa1-a286b5743683,,True
140,Stockfish,gpt-4o,1785,?,*,63,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxf3,games_gpt4o/gameca1e90f6-a38c-4bb5-9864-e03e6dacf164,,True
142,Stockfish,gpt-4o,1785,?,0-1,130,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gameb41dd3c4-9e25-4388-8ea6-37cae3e9ffee,,True
143,Stockfish,gpt-4o,1785,?,*,89,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxb8,games_gpt4o/game70f2167f-3567-43d7-8661-f13ee661ad2c,,True
145,Stockfish,gpt-4o,1785,?,1-0,79,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game6280ba9c-1ef8-432a-96fd-dd550b2ecff4,,True
146,Stockfish,gpt-4o,1785,?,0-1,52,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game6095bde8-8398-4e95-b869-b63fb8e3d7dc,,True
147,Stockfish,gpt-4o,1785,?,*,19,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxe3+,games_gpt4o/game3e167e6b-f4f9-4bc8-b10c-48bab18e5747,,True
148,Stockfish,gpt-4o,1785,?,*,103,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,exd3,games_gpt4o/game41d72ab0-a4c2-4e58-947b-e56c8fd50b75,,True
149,Stockfish,gpt-4o,1785,?,1/2-1/2,143,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game50272cdd-4aac-41e2-a004-f1194d7befba,,True
152,Stockfish,gpt-4o,1785,?,*,153,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Rxf6,games_gpt4o/game116d0bc2-8a11-4a66-ac41-0375b1bdaff8,,True
153,Stockfish,gpt-4o,1785,?,1/2-1/2,181,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game5c3ae89a-82b0-4fb6-9b0a-3ce3eb145efb,,True
154,Stockfish,gpt-4o,1785,?,1-0,95,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamec31f71d2-617d-404b-977d-961bd0785466,,True
155,Stockfish,gpt-4o,1785,?,*,97,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Ra8,games_gpt4o/game9a77085a-db27-4897-b893-a1cc7173873a,,True
156,Stockfish,gpt-4o,1785,?,*,33,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Bxc3+,games_gpt4o/game0e1d138b-a30b-4be5-941d-f495ed8892bb,,True
157,Stockfish,gpt-4o,1785,?,*,95,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qxf4,games_gpt4o/game2b705b3a-49ab-4476-b08b-b221101e1ba7,,True
158,Stockfish,gpt-4o,1785,?,*,101,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Bxa1,games_gpt4o/gameb80fd704-f89a-4ce9-b691-3f5e1dd0be09,,True
160,Stockfish,gpt-4o,1785,?,0-1,108,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game415685f2-a870-487b-9144-6823bd64c993,,True
161,Stockfish,gpt-4o,1785,?,*,75,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,c2+,games_gpt4o/game6660f750-6bb9-4a3f-b7f5-ca520f2a428e,,True
162,Stockfish,gpt-4o,1785,?,*,65,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Rd3,games_gpt4o/game4a37c678-6df7-465c-b04a-1bce27382691,,True
164,Stockfish,gpt-4o,1785,?,0-1,102,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamea6ee3ade-54e7-4ba9-890c-f04cee91bcae,,True
165,Stockfish,gpt-4o,1785,?,*,73,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,e5,games_gpt4o/gamed0317bf0-ec6a-4f4f-8ecd-5d9593587999,,True
168,Stockfish,gpt-4o,1694,?,0-1,88,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/gamef6f6ff76-65a0-4978-9285-8475a47fbe32,,True
169,Stockfish,gpt-4o,1694,?,0-1,82,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Nepomniachtchi, Ian""]
[Black ""Carlsen, Magnus""]
[Result ""0-1""]
[WhiteElo ""2812""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2885""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,games_gpt4o/game2aee1f8d-8366-43fa-806b-984f463e3575,,True
